filename,edge_density,contour_count,contrast,homogeneity,energy,entropy,mean_R,mean_G,mean_B,brightness,true_damage,true_material,needs_damage_label,needs_material_label
2627_90_4.png,0.141540527,579,13.21292892,0.980583137,0.700945126,6.318917105,49.43941,49.117832,47.51625,53.018414,,,FALSE,FALSE
2628_90_42.png,0.092086792,242,7.922089461,0.975343702,0.856678781,4.128217986,89.66446,107.82209,80.8799,114.6587,,,FALSE,FALSE
2629_90_51.jpg,0.202606201,885,0,1,1,9.349909183,80.21143,64.93181,43.55554,80.212425,,,FALSE,FALSE
2630_90_54.jpg,0.238006592,1018,0,1,1,11.00529417,107.71096,80.081985,48.99751,107.71092,,,FALSE,FALSE
2631_90_56.png,0.080230713,3,4.227328431,0.989320065,0.866315681,3.721323798,83.91794,103.86474,77.0007,110.55919,,,FALSE,FALSE
2632_90_57.jpg,0.220108032,1017,0.043933824,0.992274578,0.708703419,10.08172664,106.577965,79.58297,53.3886,106.58181,,,FALSE,FALSE
2633_90_58.png,0.166641235,593,4.109252451,0.991539677,0.711785153,7.500661758,79.79072,69.28917,62.856842,86.72843,,,FALSE,FALSE
2635_90_60.png,0.085083008,4,4.279105392,0.992254329,0.861330119,3.917303409,81.89642,101.457825,73.933426,108.535904,,,FALSE,FALSE
2636_90_61.png,0.091567993,6,4.305729167,0.992713666,0.884412791,4.117448315,84.87335,104.34289,76.70863,111.5128,,,FALSE,FALSE
2637_90_62.png,0.093643188,354,1.756219363,0.995424031,0.866521035,4.289248075,77.331726,95.68179,67.70216,103.97131,,,FALSE,FALSE
2638_90_63.png,0.077758789,2,4.302665441,0.992842116,0.885974141,3.703970905,89.730385,110.68578,83.67305,116.371826,,,FALSE,FALSE
2639_90_64.png,0.089080811,1,5.944577206,0.991185583,0.862849649,3.960604621,91.00008,108.32736,82.13577,115.983734,,,FALSE,FALSE
2640_90_69.png,0.085708618,2,7.874816176,0.988816665,0.809060989,3.894787761,69.04429,88.47454,63.910778,94.02877,,,FALSE,FALSE
2641_90_72.png,0.120010376,455,2.871905637,0.993419715,0.770424741,5.666146502,73.15777,80.732185,76.06115,89.58559,,,FALSE,FALSE
2642_90_73.png,0.079116821,4,7.760631127,0.988289274,0.801499982,3.681035089,71.27116,89.54529,63.826797,96.255775,,,FALSE,FALSE
2643_90_74.png,0.201828003,808,0,1,1,8.79899221,83.830536,56.740433,39.210464,86.72131,,,FALSE,FALSE
2645_90_83.png,0.171173096,706,5.225735294,0.988508641,0.694812271,7.791145151,64.3234,58.604656,45.705933,68.84437,,,FALSE,FALSE
2646_90_84.png,0.143569946,641,0,1,1,6.497173375,68.67404,58.238075,38.43279,68.67354,,,FALSE,FALSE
2647_90_85.png,0.103652954,399,15.2567402,0.971574871,0.736253873,4.752915705,33.502926,30.078148,23.836342,36.403633,,,FALSE,FALSE
2648_90_86.png,0.115921021,507,0,1,1,5.371784677,43.109276,38.85003,30.188929,45.897305,,,FALSE,FALSE
2649_90_87.png,0.144775391,533,0,1,1,6.596050356,54.83234,50.16471,38.433613,57.619965,,,FALSE,FALSE
2650_90_88.png,0.109085083,481,0,1,1,5.208262466,46.756042,43.57933,34.999397,51.671577,,,FALSE,FALSE
2652_90_90.png,0.146789551,600,0,1,1,6.858680778,61.208996,53.210186,40.039314,64.95151,,,FALSE,FALSE
2653_90_91.png,0.171569824,674,0,1,1,7.800934748,59.816235,49.542534,34.665886,61.3154,,,FALSE,FALSE
2654_90_92.png,0.162124634,707,0,1,1,7.481803897,99.23642,101.02651,87.01532,115.69238,,,FALSE,FALSE
2656_90_96.png,0.198989868,872,5.306433824,0.987820369,0.697953999,8.878091321,91.380844,67.12245,42.249252,91.719574,,,FALSE,FALSE
2657_90_97.png,0.157669067,646,4.003125,0.991659843,0.700802874,7.10185378,71.86071,56.891502,42.10244,76.48588,,,FALSE,FALSE
2658_90_98.png,0.191238403,805,4.037193627,0.987398713,0.705848361,8.647715978,72.61249,59.152702,41.87125,76.76494,,,FALSE,FALSE
2659_90_99.png,0.09046936,312,6.996507353,0.984376521,0.790401762,4.23074629,66.77372,78.370605,75.71799,88.164566,,,FALSE,FALSE
2660_9010_A25208.png,0.177368164,742,12.91090686,0.981875681,0.711637834,8.036307617,61.81472,69.15451,66.36884,70.60034,,,FALSE,FALSE
2661_9014.png,0.17906189,700,13.02840074,0.981398154,0.717128934,8.08527201,63.70418,69.78996,65.14917,71.546745,,,FALSE,FALSE
2662_9015_A25200.png,0.095184326,343,3.43247549,0.974235279,0.834841823,4.331935171,71.942,96.153786,74.87049,97.20566,,,FALSE,FALSE
2663_90Bh-Arch.png,0.249862671,1259,2.884068627,0.984112204,0.94629269,11.10383179,99.90221,79.5502,64.78027,111.78696,,,FALSE,FALSE
2665_91Bh-Arch.png,0.253814697,995,8.143964461,0.966464964,0.906795424,11.12013513,84.382614,73.74554,63.14069,95.93776,,,FALSE,FALSE
2667_9206_A25204.png,0.167266846,655,12.87628676,0.981879907,0.709931239,7.656740063,57.49754,64.21218,60.132797,65.94673,,,FALSE,FALSE
2668_9207_Arch.png,0.16468811,624,12.7669424,0.982006087,0.693938713,7.310087775,50.245316,53.807922,49.800762,54.692726,,,FALSE,FALSE
2669_9210_A25188.png,0.086303711,266,8.206832108,0.98866285,0.903330549,3.99592075,91.086685,115.10241,92.23858,116.07123,,,FALSE,FALSE
2670_9221_A20376.png,0.196166992,864,4.789246324,0.989604974,0.701396488,8.658654105,61.412006,46.99709,33.09076,63.387024,,,FALSE,FALSE
2671_9223_A20377.png,0.177688599,703,4.610539216,0.990226044,0.700182771,7.919578051,69.89984,52.678116,37.75411,73.129326,,,FALSE,FALSE
2672_9244_A24369.png,0.078521729,307,16.13575368,0.975684797,0.696698033,4.189545003,52.259045,61.422005,61.128,66.721634,,,FALSE,FALSE
2673_9245_A24367.png,0.107147217,386,16.07028186,0.966992152,0.685768505,5.151409545,54.96007,62.160645,61.032585,67.10935,,,FALSE,FALSE
2674_9246_A24371.png,0.143859863,469,9.327542892,0.977251493,0.697023179,6.340050874,40.44674,42.14472,38.29669,44.499016,,,FALSE,FALSE
2675_9282_A25038.png,0.098526001,256,1.133026961,0.993182999,0.881458397,3.94668282,86.17526,107.01788,80.08914,112.81505,,,FALSE,FALSE
2676_92Bh-Arch.png,0.247558594,1145,5.733272059,0.978434246,0.933503217,11.41640357,91.32437,80.059906,68.54286,102.64239,,,FALSE,FALSE
2677_93Bh-Arch.png,0.298828125,1435,6.856969975,0.980556562,0.940234348,13.40812801,91.12163,67.7422,46.641785,97.63515,,,FALSE,FALSE
2679_9406_A22888.png,0.081253052,305,8.860140931,0.986758165,0.813871087,3.992282606,67.716446,88.241684,59.960636,92.70072,,,FALSE,FALSE
2680_9416_A24272.png,0.212615967,730,0,1,1,9.002503022,56.792282,52.958874,46.042957,58.99945,,,FALSE,FALSE
2681_9418_A24277.png,0.161102295,650,17.84126838,0.970418921,0.696465917,7.953781745,73.21278,74.38837,64.54717,79.990005,,,FALSE,FALSE
2682_9419_A24284.png,0.138183594,514,0,1,1,6.593950675,69.934006,75.50971,71.28735,81.97701,,,FALSE,FALSE
2683_9420_A24274.png,0.177154541,740,14.34197304,0.976802199,0.691094188,7.965530022,67.51799,61.832,51.873108,71.662346,,,FALSE,FALSE
2684_9421_A24281.png,0.122253418,454,10.3393076,0.964368211,0.679318119,5.899861527,47.15069,49.117218,44.581432,55.211662,,,FALSE,FALSE
2685_9422_A24286.png,0.177368164,694,0,1,1,8.247146011,77.04216,82.57311,76.92907,91.07756,,,FALSE,FALSE
2686_9423_A22889.png,0.098175049,342,0,1,1,4.607271597,53.491837,60.720375,60.468998,65.93549,,,FALSE,FALSE
2688_9426_A24292.png,0.152572632,591,13.93455882,0.976816346,0.696959459,6.7511848,47.73205,45.969288,40.936913,50.3386,,,FALSE,FALSE
2689_9427_A24280.png,0.159622192,748,0.226164216,0.999106669,0.998759224,7.798275893,116.746506,116.01094,105.03681,124.170616,,,FALSE,FALSE
2690_9428_A22886.png,0.099761963,346,0,1,1,4.943871914,45.290897,52.75414,52.685528,57.01343,,,FALSE,FALSE
2691_9429_A24278.png,0.189529419,711,16.27925858,0.974524157,0.688050116,8.212953194,59.04821,51.893208,41.01815,61.06641,,,FALSE,FALSE
2692_9430_A24285.png,0.179992676,638,14.00431985,0.977350553,0.701144613,8.06198588,66.12435,64.16144,57.935036,72.18023,,,FALSE,FALSE
2694_9433_A24283.png,0.102233887,374,13.42405025,0.980548406,0.700045736,4.956733235,51.686058,60.72403,59.41423,64.456085,,,FALSE,FALSE
2695_9434_A24271.png,0.162628174,659,14.09028799,0.97931108,0.695951325,7.148634239,62.266804,58.467014,50.764812,64.73913,,,FALSE,FALSE
2696_9435.png,0.072174072,161,9.794056373,0.983937458,0.879846169,3.455257049,98.41435,120.046616,95.00061,123.399734,,,FALSE,FALSE
2697_9437_A24282.png,0.120040894,454,0,1,1,5.745807342,62.687954,67.34208,65.14167,73.9571,,,FALSE,FALSE
2698_9438_A24293.png,0.188705444,714,0,1,1,7.84302108,66.86128,58.595116,50.9388,67.33413,,,FALSE,FALSE
2699_9439_A24294.png,0.123504639,397,19.68504902,0.964834017,0.689708628,5.666873989,55.64161,58.988,57.85584,67.498566,,,FALSE,FALSE
2701_9441_A24279.png,0.215301514,745,0,1,1,9.190821861,57.87674,52.532547,47.090374,59.89583,,,FALSE,FALSE
2702_9442_A22893.png,0.066772461,165,9.564215686,0.986474306,0.879039222,3.165044553,98.63844,121.10082,96.69653,123.62302,,,FALSE,FALSE
2703_9443_A24273.png,0.139343262,558,0,1,1,6.436132067,58.34005,55.957417,50.555527,63.766506,,,FALSE,FALSE
2704_9445_A24290.png,0.180664063,783,0,1,1,8.039217861,68.887505,66.5309,60.533134,76.118546,,,FALSE,FALSE
2705_9481_A25209.png,0.20149231,954,0,1,1,9.116118781,154.54526,158.81682,156.93764,161.72049,,,FALSE,FALSE
2706_9482_A9988.png,0.082962036,251,8.319393382,0.979048889,0.840217943,3.824699655,80.98338,101.30785,74.40762,105.97858,,,FALSE,FALSE
2707_94Bh-Arch.png,0.222625732,960,3.619056373,0.992285333,0.966324722,10.1368441,92.73578,80.028496,66.50726,107.29653,,,FALSE,FALSE
2708_9516_A25107.png,0.097702026,336,1.905116422,0.995337259,0.819286634,4.516651367,68.59232,84.39046,89.519165,90.896515,,,FALSE,FALSE
2709_9595.png,0.367767334,1905,0,1,1,15.96686755,140.05894,65.41427,65.50803,140.34993,,,FALSE,FALSE
2710_95Bh-Arch.png,0.23248291,1108,2.594822304,0.99254908,0.946388145,10.49108286,86.170715,77.32812,67.46307,99.3237,,,FALSE,FALSE
2711_96Bh-Arch.png,0.161224365,800,2.963158701,0.982296286,0.889724427,7.699098509,83.24023,78.13086,70.2514,101.54173,,,FALSE,FALSE
2712_97_4.png,0.082489014,213,11.33860294,0.975408029,0.795025278,4.177701679,64.76051,84.49417,56.305157,89.74684,,,FALSE,FALSE
2713_9761_A20092.png,0.227752686,950,4.483088235,0.989989992,0.768999687,10.14425389,92.41583,76.98076,62.66542,98.669624,,,FALSE,FALSE
2714_9762_A20100.png,0.210189819,867,0,1,1,9.350351163,91.43148,80.57206,51.31236,103.28439,,,FALSE,FALSE
2716_9764(Arch).png,0.18762207,724,4.489093137,0.989792358,0.710279747,8.428557237,61.082664,50.504257,35.377613,66.04524,,,FALSE,FALSE
2717_9765_A20075.png,0.250717163,1020,5.085079657,0.990221034,0.721353235,10.75798439,89.3066,63.86004,42.878937,89.77931,,,FALSE,FALSE
2718_9766_A20104.png,0.202392578,821,0,1,1,9.102557911,80.864624,83.4192,67.32334,94.76564,,,FALSE,FALSE
2720_9768_A20102.png,0.198974609,845,0.004993873,0.997503064,0.834041624,8.91607167,77.255,76.71602,68.15657,88.923874,,,FALSE,FALSE
2721_9769_A20099.png,0.258239746,1118,0,1,1,11.29620483,101.38742,78.06207,41.811802,106.11211,,,FALSE,FALSE
2723_9772_A20084.png,0.247192383,1042,0,1,1,10.8282185,93.55211,73.27003,35.135067,98.90721,,,FALSE,FALSE
2724_9773_A20078.png,0.19871521,948,0,1,1,9.300653238,79.03883,70.8074,44.036057,90.11876,,,FALSE,FALSE
2725_9774_A20091.png,0.23677063,1037,5.434987745,0.989470579,0.726080261,10.33066259,78.05645,54.530075,31.90221,79.7911,,,FALSE,FALSE
2726_9775_A25298.png,0.239425659,1098,0,1,1,10.83202084,84.17037,75.52889,49.173462,92.485214,,,FALSE,FALSE
2727_9776_A20107.png,0.239929199,1044,5.235171569,0.990068475,0.727209276,10.48194744,77.049965,57.341923,45.89617,78.54474,,,FALSE,FALSE
2728_9777_A20106.png,0.245910645,1073,5.30401348,0.989178669,0.724026565,10.67669497,82.6764,57.05826,34.753365,83.360016,,,FALSE,FALSE
2729_9778_A20082.png,0.27557373,1199,15.07104779,0.968697372,0.732302588,11.87999634,77.95244,62.182148,47.9491,78.754616,,,FALSE,FALSE
2730_9779_A20079.png,0.224960327,988,0,1,1,10.02696194,86.053444,72.84615,47.102764,96.70006,,,FALSE,FALSE
2731_9780_A20085.png,0.238388062,1004,13.57619485,0.978530683,0.71425712,10.59460006,82.31031,60.529957,42.874123,82.89785,,,FALSE,FALSE
2732_9782_A16234.png,0.217712402,905,4.639185049,0.989976161,0.721470251,9.620709523,77.51462,60.983444,49.364525,80.64493,,,FALSE,FALSE
2733_9783_A20083.png,0.236083984,992,5.192800245,0.990228054,0.725800356,10.27762651,90.06555,68.58643,50.587364,91.80021,,,FALSE,FALSE
2735_9785_A20098.png,0.238647461,1008,4.771599265,0.988415774,0.761026474,10.61675148,85.53267,68.27193,53.704914,89.819,,,FALSE,FALSE
2736_9786_A20081.png,0.217819214,953,4.689215686,0.990545938,0.728591196,9.680229181,79.61867,63.117153,43.318275,83.326935,,,FALSE,FALSE
2737_9787_A20076.png,0.243133545,1080,0,1,1,10.58769997,83.740814,68.78345,45.436714,90.32743,,,FALSE,FALSE
2738_9788_A20101.png,0.221969604,883,4.521231618,0.990838359,0.751759492,9.893793281,84.54212,70.90673,51.01094,89.745224,,,FALSE,FALSE
2739_9790_A20093.png,0.207092285,836,4.145955882,0.990450043,0.7717357,9.273914925,85.5837,71.02067,52.83376,93.6778,,,FALSE,FALSE
2740_9791_A20074.png,0.153808594,671,3.973988971,0.991640026,0.721869135,7.162563936,64.56545,60.76043,53.231285,73.92011,,,FALSE,FALSE
2741_9792_A20103.png,0.195724487,840,0,1,1,8.814054353,86.40849,83.54201,62.97381,100.33809,,,FALSE,FALSE
2742_9793_A20095.png,0.113998413,409,6.775551471,0.986083868,0.886658229,4.845001426,86.39958,103.10141,71.531075,111.39103,,,FALSE,FALSE
2743_9794_A20094.png,0.230819702,1008,4.802083333,0.989401338,0.749400314,10.3180171,81.062485,60.95376,40.44243,85.581795,,,FALSE,FALSE
2744_9795_A20077.png,0.241500854,1094,13.11222426,0.980897268,0.729350024,10.59002743,76.076355,58.744186,36.560562,78.095474,,,FALSE,FALSE
2745_9796_A10514.png,0.10043335,408,2.613204657,0.993872225,0.74081539,4.819226573,64.47322,71.25313,69.159966,80.66074,,,FALSE,FALSE
2746_9797_A10509.png,0.130615234,478,12.94381127,0.982448935,0.701605772,6.137363295,65.75648,68.246185,66.91635,75.82917,,,FALSE,FALSE
2749_9814_A10714.png,0.101043701,427,2.775061275,0.993605538,0.72354825,4.894686243,53.171013,57.474686,54.305054,67.62431,,,FALSE,FALSE
2750_9815_A10715.png,0.121887207,512,3.010661765,0.992966767,0.713435688,5.799454283,57.592915,57.672333,51.460663,69.62909,,,FALSE,FALSE
2751_9823_A10506.png,0.153091431,669,12.55214461,0.981566194,0.712277867,6.584739561,65.87799,42.23719,29.671377,66.77703,,,FALSE,FALSE
2752_9826.png,0.205169678,938,0,1,1,9.261533914,119.42234,74.14707,82.42879,136.46402,,,FALSE,FALSE
2753_9899_A10493.png,0.201980591,866,0,1,1,8.701972934,69.2082,66.12915,58.099228,81.064095,,,FALSE,FALSE
2754_9900_A10492.png,0.157394409,711,0.001164216,0.999417892,0.996220083,7.056893104,74.43718,73.11106,67.61204,90.91836,,,FALSE,FALSE
2756_9902_A10498.png,0.096755981,345,4.314675245,0.991201088,0.704864228,4.595811559,59.283207,58.523403,54.411808,72.00189,,,FALSE,FALSE
2757_9975.png,0.319473267,1641,0,1,1,14.21700826,134.1509,55.219032,59.395813,139.39911,,,FALSE,FALSE
2758_A1_A25070.png,0.115142822,441,2.121905637,0.995174496,0.913983901,5.371460062,80.70004,98.666916,103.001625,105.041,,,FALSE,FALSE
2761_A12227.png,0.214202881,843,0.006372549,0.996813725,0.711319778,8.986338695,100.96067,70.39755,43.72749,103.032936,,,FALSE,FALSE
2762_A2_A25076.jpg,0.201843262,897,4.159558824,0.983546218,0.695295864,9.183586364,62.466724,54.55707,42.176308,62.602783,,,FALSE,FALSE
2763_A20061_Mu3.jpg,0.233596802,969,4.849908088,0.987758486,0.715944579,10.57327328,86.84682,65.34167,40.89224,86.846245,,,FALSE,FALSE
2764_A20062.jpg,0.183670044,793,4.148743873,0.987676121,0.697670998,8.432862131,61.75203,46.170826,32.34294,61.752346,,,FALSE,FALSE
2765_11882_A22168.png,0.108093262,405,2.365471814,0.993431577,0.81554718,5.050792413,75.56338,81.3289,79.527115,95.90216,,,FALSE,FALSE
2766_11889_A22169.png,0.165786743,652,3.77153799,0.992336424,0.781393967,7.593206439,85.70356,77.67104,68.81034,98.528175,,,FALSE,FALSE
2767_12772_A22171.png,0.080459595,269,1.312683824,0.996872781,0.888330838,3.613254438,80.19725,93.219826,93.18074,106.45344,,,FALSE,FALSE
2768_12779_A22172.jpg,0.274917603,1199,5.355330882,0.98343372,0.766240332,12.46716415,69.96906,51.002914,30.126314,69.97033,,,FALSE,FALSE
2769_12785_A22173.jpg,0.225769043,1040,5.15971201,0.987527595,0.711226589,10.40019396,85.5517,66.232025,49.406548,85.55215,,,FALSE,FALSE
2770_12799_A22177.jpg,0.21585083,987,5.041789216,0.987813842,0.705338976,9.998931277,82.101746,62.616737,45.338295,82.10209,,,FALSE,FALSE
2771_12810_A22179.jpg,0.249206543,1078,5.207383578,0.985470781,0.72982844,11.29377553,94.43795,70.914566,51.646263,94.438896,,,FALSE,FALSE
2772_12852_A22181.jpg,0.198928833,915,5.104166667,0.986199143,0.69694075,9.13698068,66.216965,51.010662,38.622707,66.21751,,,FALSE,FALSE
2773_12826_A22183.png,0.1847229,754,4.308609069,0.991731142,0.749113065,8.401565552,89.08861,75.42677,63.948277,98.23307,,,FALSE,FALSE
2774_12833_A22185.png,0.262329102,1054,13.32291667,0.981565821,0.733785627,11.27528983,82.46754,58.990288,45.14152,83.26988,,,FALSE,FALSE
2775_12836_A22187.png,0.207504272,901,4.614154412,0.990434645,0.752817088,9.392560129,89.28751,70.29385,57.058765,95.886406,,,FALSE,FALSE
2776_12846_A22190.png,0.217300415,904,4.648376225,0.990738217,0.744822396,9.724743966,96.94367,76.10657,60.322876,102.25215,,,FALSE,FALSE
2777_12849_A22191.png,0.155441284,669,3.406464461,0.992201641,0.82167318,7.148487214,80.730675,79.087654,73.51178,96.81317,,,FALSE,FALSE
2779_A22233.png,0.101470947,368,2.042647059,0.9945007,0.82609569,4.697751039,70.61459,79.18178,78.44763,92.00517,,,FALSE,FALSE
2780_A23227_(GD65).png,0.094955444,8,4.097150735,0.991368632,0.918733227,4.29045066,86.80626,112.88399,87.3609,113.445946,,,FALSE,FALSE
2781_GD51_5100_A23290.png,0.118164063,480,2.138480392,0.995233655,0.837847932,5.477889758,69.744965,85.32333,88.85651,90.43376,,,FALSE,FALSE
2783_A23570_N12.png,0.187316895,853,12.31623775,0.981521835,0.692579567,8.202972846,75.4648,51.373745,35.24817,77.191666,,,FALSE,FALSE
2784_A23624_N164.png,0.137496948,527,4.385876225,0.990550159,0.702365931,6.32877526,58.721222,49.961723,39.20526,66.81508,,,FALSE,FALSE
2785_A23642_N42.png,0.11265564,386,13.47166054,0.981553434,0.699820327,5.277012337,68.258125,64.45845,54.651127,79.820496,,,FALSE,FALSE
2786_A24193.png,0.124465942,533,12.51580882,0.982627608,0.695347673,5.813799236,51.604763,56.317623,57.086346,60.26824,,,FALSE,FALSE
2787_A24196.png,0.081436157,313,12.91369485,0.981810981,0.726266933,4.044779233,55.82119,69.55248,73.09674,73.69419,,,FALSE,FALSE
2788_A24576.png,0.142669678,591,3.899938725,0.989672123,0.714936945,6.643069918,55.243454,57.425663,53.177475,65.071266,,,FALSE,FALSE
2789_A24785.png,0.234100342,982,13.13244485,0.979788872,0.720487493,10.32422299,59.53512,50.02553,41.39926,62.007755,,,FALSE,FALSE
2790_A24806.png,0.15864563,648,12.69984681,0.981028603,0.696774437,7.046346206,56.155136,51.41274,44.98447,58.948574,,,FALSE,FALSE
2791_A24807.png,0.095214844,300,9.600949755,0.966697224,0.829701436,4.435326128,75.89314,95.935265,68.29279,100.89388,,,FALSE,FALSE
2793_A24809.png,0.18107605,761,13.19699755,0.979844113,0.692654023,7.896714668,62.18761,55.105606,45.76464,63.91324,,,FALSE,FALSE
2794_A24810.png,0.143493652,551,12.3348652,0.981664981,0.727912426,6.091650938,52.3622,40.67716,26.914213,52.843517,,,FALSE,FALSE
2795_A24811.png,0.164978027,631,13.97009804,0.977592845,0.693997445,7.181372757,53.572742,48.82019,41.41976,55.885426,,,FALSE,FALSE
2796_A24824.png,0.249053955,1067,5.494240196,0.988110816,0.728391606,10.86437609,70.393456,55.49002,40.39495,71.310455,,,FALSE,FALSE
2797_12831_A24830.png,0.176620483,705,4.005943627,0.991454265,0.770085703,8.015114934,76.40415,72.866486,66.65294,87.388535,,,FALSE,FALSE
2798_9789_A24831.png,0.208572388,907,12.85435049,0.981235992,0.705298151,9.234903013,79.6963,62.438293,42.09133,82.81036,,,FALSE,FALSE
2799_A25132.png,0.101730347,286,7.997579657,0.981780006,0.885412095,4.499791411,82.9053,105.65623,80.12015,107.89656,,,FALSE,FALSE
2800_A25135.png,0.193756104,776,16.48333333,0.977165351,0.692381329,8.433530066,64.07896,64.3355,57.3309,66.758194,,,FALSE,FALSE
2801_A25165.png,0.209884644,826,5.469025735,0.989970938,0.701995983,9.249920006,50.614933,52.668003,54.593548,55.520138,,,FALSE,FALSE
2802_A25180.png,0.141326904,446,0,1,1,6.001557956,105.71717,130.8808,109.65482,131.80992,,,FALSE,FALSE
2803_A9948.png,0.066101074,3,11.43036152,0.983166693,0.854402007,3.176003187,89.23787,112.851074,89.31231,114.222145,,,FALSE,FALSE
2804_Arch_8203.png,0.18296814,721,12.68768382,0.981445482,0.700842246,8.243261899,59.811607,63.94532,56.59587,65.32458,,,FALSE,FALSE
2805_B_G_118.png,0.088363647,5,7.099234069,0.981231498,0.81310142,3.832784959,65.98238,90.96762,68.60471,91.04097,,,FALSE,FALSE
2806_B_G_122.png,0.11605835,427,8.623008578,0.988361615,0.885003927,5.024796774,80.50077,105.06735,82.36684,105.53529,,,FALSE,FALSE
2807_B_G_43_A22461.png,0.101623535,3,7.94375,0.983890668,0.84733654,4.514046282,74.54144,98.16957,73.82959,99.72379,,,FALSE,FALSE
2808_B_G_95.png,0.117004395,3,7.276256127,0.976523564,0.889113555,5.191137732,76.107574,99.25208,75.621414,101.099724,,,FALSE,FALSE
2809_B_G_96.png,0.109466553,1,8.774785539,0.982872532,0.867184904,5.141519679,69.04076,94.10052,72.066025,94.32968,,,FALSE,FALSE
2810_B_G_99.png,0.081512451,228,7.723866422,0.98424224,0.830936053,3.818199767,72.949165,97.2765,74.267296,97.934,,,FALSE,FALSE
2811_B_G_1_A25023.png,0.180831909,787,0,1,1,8.005553073,201.31165,194.58899,181.08424,203.46964,,,FALSE,FALSE
2812_B_G_117.png,0.094467163,4,7.578982843,0.97569771,0.828504096,4.587631642,61.00033,86.00191,63.75029,86.01531,,,FALSE,FALSE
2813_B_G_12_A22809.png,0.101745605,3,7.003982843,0.983590694,0.832105207,4.408971814,75.73543,95.349014,67.2216,100.725105,,,FALSE,FALSE
2814_B_G_137_A20414.png,0.19329834,862,5.26060049,0.983566658,0.696563775,8.617934199,67.61724,58.0691,44.615665,70.61312,,,FALSE,FALSE
2815_B_G_139_A20410.png,0.190444946,794,7.055790441,0.975005961,0.696657481,8.555139548,60.029182,57.574757,47.671223,65.33705,,,FALSE,FALSE
2816_B_G_147_A20571.png,0.202468872,851,4.987959559,0.988092446,0.70049631,9.021079669,76.78264,65.96409,49.23836,79.56787,,,FALSE,FALSE
2817_B_G_51_A22157.png,0.091766357,3,7.819730392,0.981383475,0.831717763,4.169344552,69.01071,94.14547,72.303894,94.34496,,,FALSE,FALSE
2818_B_G_53_A22831.png,0.085800171,6,7.99877451,0.981923221,0.809978344,3.942962112,65.08537,88.92881,64.986404,90.07122,,,FALSE,FALSE
2819_B_G_70.png,0.1040802,342,8.108455882,0.987208446,0.877134724,4.642392593,81.13127,105.78645,83.279854,106.15848,,,FALSE,FALSE
2820_B_G_80.jpg,0.193161011,845,4.933884804,0.986257651,0.695974413,8.822868221,56.911465,50.074196,39.55336,56.912422,,,FALSE,FALSE
2821_B_G129_A20415.png,0.181213379,774,5.113265931,0.98982559,0.69909396,7.966288784,57.30974,51.40962,39.281837,59.04408,,,FALSE,FALSE
2822_BG1_A25023_ARCH.png,0.084823608,5,7.304258578,0.988444519,0.806858725,3.659259579,71.49681,94.2132,69.58931,96.48105,,,FALSE,FALSE
2823_BG41_A24212.png,0.229553223,1074,0,1,1,10.0370482,163.73238,164.36461,165.11467,165.64253,,,FALSE,FALSE
2824_BG82.png,0.133483887,394,0.89765625,0.993505157,0.938126613,5.105871489,80.43886,104.22953,78.25899,107.07833,,,FALSE,FALSE
2826_108Bh-Arch.png,0.332458496,1533,0,1,1,14.65714695,109.624954,88.20916,74.90951,113.68498,,,FALSE,FALSE
2829_112Bh-Arch.png,0.272659302,1241,0,1,1,12.24776806,108.69468,92.01474,78.497894,118.84644,,,FALSE,FALSE
2831_113Bh-Arch.png,0.240905762,1108,1.402144608,0.993384617,0.984237667,10.92247279,104.796165,91.23693,78.41495,117.88184,,,FALSE,FALSE
2832_114Bh-Arch.png,0.248458862,1146,0.772242647,0.992049959,0.973253913,11.1857289,97.25106,86.92606,77.46118,109.593735,,,FALSE,FALSE
2833_115Bh-Arch.png,0.241897583,1112,2.712959559,0.988031685,0.969839327,10.90856906,96.12051,83.90745,73.5167,109.13383,,,FALSE,FALSE
2834_116Bh-Arch.png,0.24961853,1140,3.712469363,0.985887634,0.965462449,11.35127857,102.14,89.404625,79.10476,114.03552,,,FALSE,FALSE
2835_117Bh-Arch.png,0.195449829,972,0.003875613,0.999477635,0.998866566,9.007755168,78.714584,85.29646,79.86935,96.45916,,,FALSE,FALSE
2836_118Bh-Arch.png,0.234085083,1059,2.728492647,0.986560775,0.966827889,10.63266443,111.162605,95.2478,82.55899,124.76366,,,FALSE,FALSE
2837_119Bh-Arch.png,0.277938843,1196,2.184803922,0.983666667,0.944783894,12.21343427,104.80469,85.46408,72.079895,114.104614,,,FALSE,FALSE
2838_104Bh-Arch.png,0.21824646,979,3.939721201,0.985561289,0.955137437,9.865378764,96.130455,87.33955,77.317604,111.1347,,,FALSE,FALSE
2839_120Bh-Arch.png,0.246109009,1095,0.656832108,0.996444337,0.960430815,10.85031756,110.46116,95.64199,83.78926,123.05095,,,FALSE,FALSE
2840_121Bh-Arch.png,0.229766846,1037,2.126286765,0.990460327,0.94044684,10.22813584,106.254486,93.91588,82.54064,119.86587,,,FALSE,FALSE
2841_122Bh-Arch.png,0.228622437,979,7.070251225,0.984961198,0.940999921,10.31315372,105.44744,96.79413,88.72767,119.02689,,,FALSE,FALSE
